eps_p,s_p,fitness,ghost_count,mu36
0.460,0.430,1.0292,0,8.0447
0.470,0.430,1.9901,0,7.9326
0.480,0.430,2.9812,0,7.8260
0.490,0.430,1.7479,0,7.7245
0.500,0.430,1.3665,0,7.6279
0.510,0.430,1.4508,0,7.5357
0.520,0.430,1.7588,0,7.4477
0.530,0.430,2.0612,0,7.3637
0.540,0.430,2.3583,0,7.2834
0.550,0.430,3.1589,0,7.2067
0.560,0.430,3.6809,0,7.1332
0.570,0.430,3.0408,0,7.0629
0.580,0.430,2.4300,0,6.9956
0.590,0.430,2.7067,0,6.9310
0.600,0.430,2.8878,0,6.8691
0.610,0.430,2.6751,0,6.8096
0.620,0.430,2.3548,0,6.7526
0.630,0.430,2.3231,0,6.6977
0.640,0.430,2.6874,0,6.6451
0.650,0.430,3.0447,0,6.5944
0.660,0.430,3.4530,0,6.5456
0.670,0.430,3.7780,0,6.4987
0.680,0.430,4.0197,0,6.4535
0.690,0.430,4.0666,0,6.4100
0.700,0.430,3.4311,0,6.3680
0.710,0.430,2.7167,0,6.3275
0.720,0.430,2.3885,0,6.2885
0.730,0.430,2.5539,0,6.2508
0.740,0.430,2.8281,0,6.2145
0.750,0.430,2.9671,0,6.1793
0.760,0.430,2.7282,0,6.1454
0.770,0.430,2.3652,0,6.1126
0.780,0.430,2.2248,0,6.0809
0.790,0.430,2.2414,0,6.0502
0.800,0.430,2.2883,0,6.0205
0.810,0.430,2.2287,0,5.9918
0.820,0.430,2.0251,0,5.9640
0.830,0.430,1.8225,0,5.9370
0.840,0.430,1.7196,0,5.9109
0.850,0.430,2.1859,0,5.8856
0.860,0.430,2.3775,0,5.8611
0.870,0.430,2.4733,0,5.8374
0.880,0.430,2.6319,0,5.8143
0.890,0.430,2.4604,0,5.7919
0.900,0.430,2.2906,0,5.7702
0.910,0.430,2.2416,0,5.7491
0.920,0.430,2.3078,0,5.7286
0.930,0.430,2.5651,0,5.7088
0.940,0.430,2.5623,0,5.6894
0.950,0.430,2.7699,0,5.6707
0.960,0.430,2.9757,0,5.6524
0.970,0.430,3.1798,0,5.6347
0.980,0.430,2.9115,0,5.6174
0.990,0.430,2.4869,0,5.6006
1.000,0.430,2.1043,0,5.5843
1.010,0.430,1.8220,0,5.5684
1.020,0.430,1.7520,0,5.5529
1.030,0.430,1.6835,0,5.5378
1.040,0.430,1.6162,0,5.5231
1.050,0.430,1.6851,0,5.5088
1.060,0.430,1.8453,0,5.4949
1.070,0.430,2.0036,0,5.4813
1.080,0.430,2.1601,0,5.4681
1.090,0.430,2.2836,0,5.4552
1.100,0.430,2.0112,0,5.4426
1.110,0.430,1.7428,0,5.4304
1.120,0.430,1.4785,0,5.4184
1.130,0.430,1.2181,0,5.4067
1.140,0.430,1.0114,0,5.3953
1.150,0.430,1.0000,0,5.3842
1.160,0.430,1.0000,0,5.3733
1.170,0.430,1.0000,0,5.3627
1.180,0.430,1.0000,0,5.3524
1.190,0.430,1.0000,0,5.3422
1.200,0.430,1.0000,0,5.3324
0.400,0.440,2.3686,1,8.8404
0.410,0.440,2.4375,1,8.6857
0.420,0.440,2.5099,1,8.5395
0.430,0.440,1.8289,1,8.4010
0.440,0.440,1.2442,1,8.2698
0.450,0.440,1.0000,1,8.1454
0.460,0.440,1.0427,0,8.0272
0.470,0.440,2.2262,0,7.9148
0.480,0.440,2.7645,0,7.8080
0.490,0.440,1.5225,0,7.7063
0.500,0.440,1.3823,0,7.6094
0.510,0.440,1.4685,0,7.5169
0.520,0.440,1.7782,0,7.4288
0.530,0.440,2.0825,0,7.3445
0.540,0.440,2.4993,0,7.2641
0.550,0.440,3.3187,0,7.1871
0.560,0.440,3.5537,0,7.1135
0.570,0.440,2.9087,0,7.0430
0.580,0.440,2.5820,0,6.9754
0.590,0.440,2.8198,0,6.9106
0.600,0.440,3.1172,0,6.8485
0.610,0.440,2.7889,0,6.7889
0.620,0.440,2.4690,0,6.7317
0.630,0.440,2.6389,0,6.6767
0.640,0.440,3.0096,0,6.6238
0.650,0.440,3.1080,0,6.5730
0.660,0.440,3.3659,0,6.5241
0.670,0.440,3.4526,0,6.4770
0.680,0.440,3.5238,0,6.4316
0.690,0.440,3.2187,0,6.3880
0.700,0.440,3.0460,0,6.3458
0.710,0.440,2.7902,0,6.3052
0.720,0.440,2.5580,0,6.2661
0.730,0.440,2.7821,0,6.2283
0.740,0.440,2.6759,0,6.1917
0.750,0.440,2.6222,0,6.1565
0.760,0.440,2.3480,0,6.1224
0.770,0.440,1.9904,0,6.0895
0.780,0.440,1.6725,0,6.0577
0.790,0.440,1.7392,0,6.0269
0.800,0.440,1.9345,0,5.9971
0.810,0.440,2.3600,0,5.9682
0.820,0.440,2.5075,0,5.9403
0.830,0.440,2.3090,0,5.9133
0.840,0.440,2.2851,0,5.8871
0.850,0.440,2.2849,0,5.8617
0.860,0.440,2.4419,0,5.8370
0.870,0.440,2.6997,0,5.8132
0.880,0.440,3.0322,0,5.7900
0.890,0.440,2.8619,0,5.7675
0.900,0.440,2.8423,0,5.7457
0.910,0.440,2.8644,0,5.7246
0.920,0.440,2.8245,0,5.7040
0.930,0.440,2.7351,0,5.6840
0.940,0.440,2.5736,0,5.6646
0.950,0.440,2.3222,0,5.6458
0.960,0.440,2.3469,0,5.6274
0.970,0.440,2.3896,0,5.6096
0.980,0.440,2.4748,0,5.5923
0.990,0.440,2.4523,0,5.5754
1.000,0.440,2.1042,0,5.5590
1.010,0.440,1.7610,0,5.5430
1.020,0.440,1.4227,0,5.5275
1.030,0.440,1.2713,0,5.5123
1.040,0.440,1.2018,0,5.4976
1.050,0.440,1.2657,0,5.4832
1.060,0.440,1.4257,0,5.4692
1.070,0.440,1.5840,0,5.4556
1.080,0.440,1.8034,0,5.4423
1.090,0.440,1.9789,0,5.4293
1.100,0.440,1.7641,0,5.4167
1.110,0.440,1.5523,0,5.4044
1.120,0.440,1.3434,0,5.3923
1.130,0.440,1.1373,0,5.3806
1.140,0.440,1.0000,0,5.3691
1.150,0.440,1.0000,0,5.3580
1.160,0.440,1.0000,0,5.3470
1.170,0.440,1.0000,0,5.3364
1.180,0.440,1.0000,0,5.3260
1.190,0.440,1.0000,0,5.3158
1.200,0.440,1.0000,0,5.3059
0.400,0.450,2.4634,1,8.8245
0.410,0.450,2.4271,1,8.6696
0.420,0.450,2.5960,1,8.5231
0.430,0.450,1.6046,1,8.3844
0.440,0.450,1.0492,1,8.2529
0.450,0.450,1.0000,1,8.1282
0.460,0.450,1.0562,0,8.0097
0.470,0.450,2.4624,0,7.8971
0.480,0.450,2.5478,0,7.7901
0.490,0.450,1.3468,0,7.6881
0.500,0.450,1.3982,0,7.5909
0.510,0.450,1.4859,0,7.4983
0.520,0.450,1.7974,0,7.4099
0.530,0.450,2.1035,0,7.3255
0.540,0.450,2.6529,0,7.2448
0.550,0.450,3.4785,0,7.1676
0.560,0.450,3.4266,0,7.0938
0.570,0.450,2.7766,0,7.0231
0.580,0.450,2.7347,0,6.9553
0.590,0.450,3.0898,0,6.8904
0.600,0.450,3.2314,0,6.8281
0.610,0.450,2.9036,0,6.7683
0.620,0.450,2.6762,0,6.7109
0.630,0.450,2.7445,0,6.6557
0.640,0.450,2.7809,0,6.6027
0.650,0.450,2.8293,0,6.5517
0.660,0.450,3.2337,0,6.5026
0.670,0.450,3.2250,0,6.4553
0.680,0.450,2.9256,0,6.4098
0.690,0.450,2.5999,0,6.3660
0.700,0.450,2.7614,0,6.3238
0.710,0.450,3.0326,0,6.2830
0.720,0.450,2.8633,0,6.2437
0.730,0.450,2.4745,0,6.2057
0.740,0.450,2.3653,0,6.1691
0.750,0.450,2.2586,0,6.1337
0.760,0.450,1.9658,0,6.0995
0.770,0.450,1.7697,0,6.0665
0.780,0.450,1.6363,0,6.0345
0.790,0.450,1.5056,0,6.0036
0.800,0.450,1.7626,0,5.9737
0.810,0.450,2.1869,0,5.9447
0.820,0.450,2.7290,0,5.9167
0.830,0.450,3.1555,0,5.8896
0.840,0.450,2.9391,0,5.8632
0.850,0.450,2.5293,0,5.8377
0.860,0.450,2.6664,0,5.8130
0.870,0.450,3.0282,0,5.7891
0.880,0.450,3.3846,0,5.7658
0.890,0.450,3.4400,0,5.7432
0.900,0.450,3.3305,0,5.7213
0.910,0.450,3.0182,0,5.7001
0.920,0.450,2.4949,0,5.6794
0.930,0.450,2.2214,0,5.6594
0.940,0.450,1.9596,0,5.6399
0.950,0.450,1.7032,0,5.6209
0.960,0.450,1.4522,0,5.6025
0.970,0.450,1.4672,0,5.5846
0.980,0.450,1.6641,0,5.5672
0.990,0.450,1.8591,0,5.5502
1.000,0.450,2.0521,0,5.5338
1.010,0.450,1.7640,0,5.5177
1.020,0.450,1.4966,0,5.5021
1.030,0.450,1.2361,0,5.4869
1.040,0.450,1.0000,0,5.4721
1.050,0.450,1.1265,0,5.4576
1.060,0.450,1.3554,0,5.4436
1.070,0.450,1.5813,0,5.4299
1.080,0.450,1.8042,0,5.4165
1.090,0.450,1.9760,0,5.4035
1.100,0.450,1.7592,0,5.3908
1.110,0.450,1.5453,0,5.3784
1.120,0.450,1.3343,0,5.3663
1.130,0.450,1.1261,0,5.3545
1.140,0.450,1.0000,0,5.3430
1.150,0.450,1.0000,0,5.3318
1.160,0.450,1.0000,0,5.3208
1.170,0.450,1.0000,0,5.3101
1.180,0.450,1.0000,0,5.2996
1.190,0.450,1.0000,0,5.2894
1.200,0.450,1.0000,0,5.2794
0.400,0.460,2.4679,1,8.8088
0.410,0.460,2.4171,1,8.6536
0.420,0.460,2.6553,1,8.5068
0.430,0.460,1.4155,1,8.3678
0.440,0.460,1.0000,1,8.2360
0.450,0.460,1.0000,1,8.1110
0.460,0.460,1.2046,0,7.9923
0.470,0.460,2.6987,0,7.8795
0.480,0.460,2.3310,0,7.7722
0.490,0.460,1.3307,0,7.6700
0.500,0.460,1.4140,0,7.5726
0.510,0.460,1.5030,0,7.4797
0.520,0.460,1.8163,0,7.3911
0.530,0.460,2.1242,0,7.3065
0.540,0.460,2.8065,0,7.2256
0.550,0.460,3.6382,0,7.1482
0.560,0.460,3.2996,0,7.0741
0.570,0.460,2.6445,0,7.0032
0.580,0.460,2.9044,0,6.9353
0.590,0.460,3.4971,0,6.8702
0.600,0.460,3.3465,0,6.8077
0.610,0.460,2.9235,0,6.7477
0.620,0.460,2.4913,0,6.6901
0.630,0.460,2.4577,0,6.6348
0.640,0.460,2.4907,0,6.5816
0.650,0.460,2.6953,0,6.5304
0.660,0.460,3.1001,0,6.4812
0.670,0.460,3.0866,0,6.4338
0.680,0.460,2.6282,0,6.3881
0.690,0.460,2.5439,0,6.3441
0.700,0.460,2.5747,0,6.3017
0.710,0.460,2.6003,0,6.2608
0.720,0.460,2.6472,0,6.2214
0.730,0.460,2.2376,0,6.1833
0.740,0.460,2.0525,0,6.1465
0.750,0.460,2.0045,0,6.1110
0.760,0.460,1.8731,0,6.0767
0.770,0.460,1.7357,0,6.0435
0.780,0.460,1.6011,0,6.0114
0.790,0.460,1.6112,0,5.9804
0.800,0.460,1.7699,0,5.9504
0.810,0.460,2.2942,0,5.9213
0.820,0.460,2.9500,0,5.8932
0.830,0.460,3.3918,0,5.8659
0.840,0.460,3.4420,0,5.8395
0.850,0.460,3.1312,0,5.8139
0.860,0.460,2.8914,0,5.7891
0.870,0.460,3.0499,0,5.7650
0.880,0.460,3.3930,0,5.7416
0.890,0.460,3.3582,0,5.7190
0.900,0.460,2.9882,0,5.6970
0.910,0.460,2.4485,0,5.6756
0.920,0.460,1.9181,0,5.6549
0.930,0.460,1.6079,0,5.6347
0.940,0.460,1.3410,0,5.6152
0.950,0.460,1.0855,0,5.5961
0.960,0.460,1.0000,0,5.5776
0.970,0.460,1.0000,0,5.5597
0.980,0.460,1.0134,0,5.5422
0.990,0.460,1.2853,0,5.5251
1.000,0.460,1.5538,0,5.5086
1.010,0.460,1.8188,0,5.4925
1.020,0.460,1.9195,0,5.4768
1.030,0.460,1.6612,0,5.4615
1.040,0.460,1.4063,0,5.4466
1.050,0.460,1.1546,0,5.4321
1.060,0.460,1.3492,0,5.4180
1.070,0.460,1.5772,0,5.4042
1.080,0.460,1.8021,0,5.3908
1.090,0.460,1.9760,0,5.3777
1.100,0.460,1.7570,0,5.3649
1.110,0.460,1.5410,0,5.3525
1.120,0.460,1.3279,0,5.3403
1.130,0.460,1.1177,0,5.3285
1.140,0.460,1.0000,0,5.3169
1.150,0.460,1.0000,0,5.3056
1.160,0.460,1.0000,0,5.2946
1.170,0.460,1.0000,0,5.2838
1.180,0.460,1.0000,0,5.2733
1.190,0.460,1.0000,0,5.2631
1.200,0.460,1.0000,0,5.2530
0.400,0.470,2.3831,1,8.7931
0.410,0.470,2.4443,1,8.6376
0.420,0.470,2.3757,1,8.4905
0.430,0.470,1.2260,1,8.3512
0.440,0.470,1.0000,1,8.2192
0.450,0.470,1.0000,1,8.0940
0.460,0.470,1.4310,0,7.9750
0.470,0.470,2.9350,0,7.8620
0.480,0.470,2.1140,0,7.7544
0.490,0.470,1.3460,0,7.6520
0.500,0.470,1.4298,0,7.5543
0.510,0.470,1.5198,0,7.4612
0.520,0.470,1.8349,0,7.3724
0.530,0.470,2.1447,0,7.2875
0.540,0.470,2.9599,0,7.2064
0.550,0.470,3.6985,0,7.1288
0.560,0.470,3.1726,0,7.0546
0.570,0.470,2.7014,0,6.9835
0.580,0.470,3.3045,0,6.9153
0.590,0.470,3.7979,0,6.8500
0.600,0.470,3.1598,0,6.7873
0.610,0.470,2.4522,0,6.7272
0.620,0.470,2.1692,0,6.6694
0.630,0.470,2.1690,0,6.6139
0.640,0.470,2.1986,0,6.5605
0.650,0.470,2.6298,0,6.5092
0.660,0.470,3.1237,0,6.4598
0.670,0.470,3.0237,0,6.4123
0.680,0.470,2.7209,0,6.3665
0.690,0.470,2.5527,0,6.3223
0.700,0.470,2.2166,0,6.2798
0.710,0.470,2.0926,0,6.2387
0.720,0.470,2.0228,0,6.1991
0.730,0.470,2.0644,0,6.1609
0.740,0.470,1.9086,0,6.1240
0.750,0.470,1.9821,0,6.0884
0.760,0.470,1.9015,0,6.0539
0.770,0.470,1.7019,0,6.0206
0.780,0.470,1.6424,0,5.9884
0.790,0.470,1.9436,0,5.9573
0.800,0.470,2.3178,0,5.9271
0.810,0.470,2.6840,0,5.8979
0.820,0.470,3.0314,0,5.8697
0.830,0.470,3.0316,0,5.8423
0.840,0.470,3.0620,0,5.8158
0.850,0.470,3.2161,0,5.7901
0.860,0.470,2.8135,0,5.7651
0.870,0.470,2.8150,0,5.7410
0.880,0.470,3.1807,0,5.7175
0.890,0.470,2.9802,0,5.6948
0.900,0.470,2.4238,0,5.6727
0.910,0.470,1.8769,0,5.6512
0.920,0.470,1.3759,0,5.6304
0.930,0.470,1.1216,0,5.6102
0.940,0.470,1.0000,0,5.5905
0.950,0.470,1.0000,0,5.5714
0.960,0.470,1.0000,0,5.5528
0.970,0.470,1.0000,0,5.5347
0.980,0.470,1.0000,0,5.5172
0.990,0.470,1.0000,0,5.5001
1.000,0.470,1.1284,0,5.4834
1.010,0.470,1.3911,0,5.4672
1.020,0.470,1.6505,0,5.4515
1.030,0.470,1.9065,0,5.4361
1.040,0.470,1.8407,0,5.4212
1.050,0.470,1.5912,0,5.4066
1.060,0.470,1.3449,0,5.3924
1.070,0.470,1.5701,0,5.3786
1.080,0.470,1.7972,0,5.3651
1.090,0.470,1.9788,0,5.3519
1.100,0.470,1.7578,0,5.3391
1.110,0.470,1.5397,0,5.3266
1.120,0.470,1.3244,0,5.3144
1.130,0.470,1.1121,0,5.3025
1.140,0.470,1.0000,0,5.2909
1.150,0.470,1.0000,0,5.2795
1.160,0.470,1.0000,0,5.2685
1.170,0.470,1.0000,0,5.2576
1.180,0.470,1.0000,0,5.2471
1.190,0.470,1.0000,0,5.2368
1.200,0.470,1.0000,0,5.2267
0.400,0.480,2.2981,1,8.7774
0.410,0.480,2.5292,1,8.6217
0.420,0.480,2.0959,1,8.4743
0.430,0.480,1.0362,1,8.3348
0.440,0.480,1.0000,1,8.2025
0.450,0.480,1.0045,0,8.0770
0.460,0.480,1.6574,0,7.9578
0.470,0.480,3.1074,0,7.8445
0.480,0.480,1.8970,0,7.7367
0.490,0.480,1.3613,0,7.6340
0.500,0.480,1.4457,0,7.5362
0.510,0.480,1.5363,0,7.4428
0.520,0.480,1.8532,0,7.3537
0.530,0.480,2.2516,0,7.2687
0.540,0.480,3.1133,0,7.1873
0.550,0.480,3.5867,0,7.1095
0.560,0.480,3.0457,0,7.0351
0.570,0.480,3.0572,0,6.9638
0.580,0.480,3.6264,0,6.8955
0.590,0.480,3.4295,0,6.8300
0.600,0.480,2.6966,0,6.7671
0.610,0.480,2.1023,0,6.7068
0.620,0.480,1.8517,0,6.6488
0.630,0.480,1.8967,0,6.5931
0.640,0.480,2.2116,0,6.5396
0.650,0.480,2.8087,0,6.4881
0.660,0.480,3.2173,0,6.4385
0.670,0.480,2.9875,0,6.3908
0.680,0.480,2.5993,0,6.3449
0.690,0.480,2.0771,0,6.3006
0.700,0.480,1.9129,0,6.2579
0.710,0.480,1.7855,0,6.2167
0.720,0.480,1.7077,0,6.1769
0.730,0.480,1.8089,0,6.1386
0.740,0.480,1.9507,0,6.1016
0.750,0.480,1.9511,0,6.0658
0.760,0.480,1.9586,0,6.0312
0.770,0.480,1.7015,0,5.9978
0.780,0.480,2.0990,0,5.9654
0.790,0.480,2.4882,0,5.9342
0.800,0.480,2.6886,0,5.9039
0.810,0.480,2.7581,0,5.8746
0.820,0.480,2.3933,0,5.8462
0.830,0.480,2.1669,0,5.8188
0.840,0.480,2.3339,0,5.7921
0.850,0.480,2.5000,0,5.7663
0.860,0.480,2.8539,0,5.7413
0.870,0.480,2.7957,0,5.7170
0.880,0.480,2.7166,0,5.6935
0.890,0.480,2.5480,0,5.6706
0.900,0.480,2.0884,0,5.6484
0.910,0.480,1.6363,0,5.6269
0.920,0.480,1.1916,0,5.6060
0.930,0.480,1.0000,0,5.5856
0.940,0.480,1.0000,0,5.5659
0.950,0.480,1.0000,0,5.5467
0.960,0.480,1.0000,0,5.5280
0.970,0.480,1.0000,0,5.5099
0.980,0.480,1.0000,0,5.4922
0.990,0.480,1.0000,0,5.4751
1.000,0.480,1.0000,0,5.4584
1.010,0.480,1.0000,0,5.4421
1.020,0.480,1.2135,0,5.4262
1.030,0.480,1.4672,0,5.4108
1.040,0.480,1.7177,0,5.3958
1.050,0.480,1.9649,0,5.3812
1.060,0.480,1.7910,0,5.3669
1.070,0.480,1.5602,0,5.3530
1.080,0.480,1.7893,0,5.3394
1.090,0.480,1.9846,0,5.3262
1.100,0.480,1.7615,0,5.3133
1.110,0.480,1.5413,0,5.3008
1.120,0.480,1.3239,0,5.2885
1.130,0.480,1.1095,0,5.2765
1.140,0.480,1.0000,0,5.2649
1.150,0.480,1.0000,0,5.2535
1.160,0.480,1.0000,0,5.2423
1.170,0.480,1.0000,0,5.2315
1.180,0.480,1.0000,0,5.2208
1.190,0.480,1.0000,0,5.2105
1.200,0.480,1.0000,0,5.2003
0.400,0.490,2.2128,1,8.7619
0.410,0.490,2.7169,1,8.6058
0.420,0.490,1.8159,1,8.4582
0.430,0.490,1.0000,1,8.3184
0.440,0.490,1.0000,1,8.1859
0.450,0.490,1.0174,0,8.0601
0.460,0.490,1.8838,0,7.9407
0.470,0.490,2.9940,0,7.8271
0.480,0.490,1.6800,0,7.7190
0.490,0.490,1.3765,0,7.6161
0.500,0.490,1.4616,0,7.5180
0.510,0.490,1.5525,0,7.4245
0.520,0.490,1.8712,0,7.3352
0.530,0.490,2.3986,0,7.2499
0.540,0.490,3.2666,0,7.1683
0.550,0.490,3.4743,0,7.0903
0.560,0.490,2.9714,0,7.0157
0.570,0.490,3.2591,0,6.9442
0.580,0.490,3.4683,0,6.8757
0.590,0.490,2.9747,0,6.8100
0.600,0.490,2.2316,0,6.7469
0.610,0.490,1.7829,0,6.6864
0.620,0.490,1.6944,0,6.6283
0.630,0.490,1.9116,0,6.5724
0.640,0.490,2.3853,0,6.5187
0.650,0.490,2.9879,0,6.4670
0.660,0.490,3.2590,0,6.4173
0.670,0.490,2.7833,0,6.3695
0.680,0.490,2.1072,0,6.3233
0.690,0.490,1.7412,0,6.2789
0.700,0.490,1.6073,0,6.2360
0.710,0.490,1.6017,0,6.1947
0.720,0.490,1.7056,0,6.1548
0.730,0.490,1.8076,0,6.1163
0.740,0.490,1.9327,0,6.0792
0.750,0.490,1.9400,0,6.0433
0.760,0.490,1.9823,0,6.0085
0.770,0.490,2.1377,0,5.9750
0.780,0.490,2.2702,0,5.9425
0.790,0.490,2.3995,0,5.9111
0.800,0.490,2.5256,0,5.8808
0.810,0.490,2.1967,0,5.8514
0.820,0.490,1.8452,0,5.8229
0.830,0.490,1.7150,0,5.7953
0.840,0.490,1.5982,0,5.7685
0.850,0.490,2.0004,0,5.7426
0.860,0.490,2.5002,0,5.7175
0.870,0.490,2.7176,0,5.6931
0.880,0.490,2.5244,0,5.6695
0.890,0.490,2.3774,0,5.6465
0.900,0.490,1.9136,0,5.6242
0.910,0.490,1.4573,0,5.6026
0.920,0.490,1.1473,0,5.5816
0.930,0.490,1.0000,0,5.5612
0.940,0.490,1.0000,0,5.5413
0.950,0.490,1.0000,0,5.5221
0.960,0.490,1.0000,0,5.5033
0.970,0.490,1.0000,0,5.4851
0.980,0.490,1.0000,0,5.4674
0.990,0.490,1.0000,0,5.4501
1.000,0.490,1.0000,0,5.4333
1.010,0.490,1.0000,0,5.4170
1.020,0.490,1.0000,0,5.4011
1.030,0.490,1.0207,0,5.3856
1.040,0.490,1.2688,0,5.3705
1.050,0.490,1.5137,0,5.3558
1.060,0.490,1.7555,0,5.3414
1.070,0.490,1.9942,0,5.3275
1.080,0.490,1.7783,0,5.3138
1.090,0.490,1.9935,0,5.3006
1.100,0.490,1.7682,0,5.2876
1.110,0.490,1.5459,0,5.2750
1.120,0.490,1.3265,0,5.2627
1.130,0.490,1.1099,0,5.2506
1.140,0.490,1.0000,0,5.2389
1.150,0.490,1.0000,0,5.2274
1.160,0.490,1.0000,0,5.2163
1.170,0.490,1.0000,0,5.2053
1.180,0.490,1.0000,0,5.1947
1.190,0.490,1.0000,0,5.1842
1.200,0.490,1.0000,0,5.1741
0.400,0.500,2.1273,1,8.7464
0.410,0.500,2.6999,1,8.5901
0.420,0.500,1.5357,1,8.4422
0.430,0.500,1.0000,1,8.3021
0.440,0.500,1.0000,1,8.1693
0.450,0.500,1.0303,0,8.0433
0.460,0.500,2.1101,0,7.9236
0.470,0.500,2.7858,0,7.8098
0.480,0.500,1.4629,0,7.7015
0.490,0.500,1.3918,0,7.5983
0.500,0.500,1.4775,0,7.5000
0.510,0.500,1.5684,0,7.4062
0.520,0.500,1.8889,0,7.3167
0.530,0.500,2.5454,0,7.2312
0.540,0.500,3.4197,0,7.1494
0.550,0.500,3.3615,0,7.0712
0.560,0.500,2.7995,0,6.9964
0.570,0.500,3.1019,0,6.9247
0.580,0.500,3.2874,0,6.8559
0.590,0.500,2.5182,0,6.7900
0.600,0.500,1.7907,0,6.7268
0.610,0.500,1.6944,0,6.6661
0.620,0.500,1.7075,0,6.6078
0.630,0.500,1.9383,0,6.5518
0.640,0.500,2.5593,0,6.4979
0.650,0.500,3.1672,0,6.4461
0.660,0.500,2.9978,0,6.3962
0.670,0.500,2.2978,0,6.3482
0.680,0.500,1.6223,0,6.3019
0.690,0.500,1.4372,0,6.2573
0.700,0.500,1.4919,0,6.2143
0.710,0.500,1.5984,0,6.1728
0.720,0.500,1.7031,0,6.1328
0.730,0.500,1.8107,0,6.0942
0.740,0.500,1.9620,0,6.0568
0.750,0.500,1.8896,0,6.0208
0.760,0.500,2.0175,0,5.9860
0.770,0.500,2.1656,0,5.9523
0.780,0.500,2.1527,0,5.9197
0.790,0.500,2.2359,0,5.8882
0.800,0.500,2.0180,0,5.8577
0.810,0.500,1.6318,0,5.8282
0.820,0.500,1.5424,0,5.7996
0.830,0.500,1.5354,0,5.7719
0.840,0.500,1.6842,0,5.7450
0.850,0.500,1.9103,0,5.7190
0.860,0.500,2.0778,0,5.6937
0.870,0.500,2.1365,0,5.6693
0.880,0.500,2.1965,0,5.6455
0.890,0.500,2.2082,0,5.6225
0.900,0.500,1.7401,0,5.6001
0.910,0.500,1.4480,0,5.5784
0.920,0.500,1.1892,0,5.5573
0.930,0.500,1.0000,0,5.5368
0.940,0.500,1.0000,0,5.5168
0.950,0.500,1.0000,0,5.4975
0.960,0.500,1.0000,0,5.4787
0.970,0.500,1.0000,0,5.4603
0.980,0.500,1.0000,0,5.4425
0.990,0.500,1.0000,0,5.4252
1.000,0.500,1.0000,0,5.4083
1.010,0.500,1.0000,0,5.3919
1.020,0.500,1.0000,0,5.3759
1.030,0.500,1.0000,0,5.3604
1.040,0.500,1.0000,0,5.3452
1.050,0.500,1.0552,0,5.3304
1.060,0.500,1.2946,0,5.3160
1.070,0.500,1.5310,0,5.3020
1.080,0.500,1.7643,0,5.2883
1.090,0.500,1.9946,0,5.2750
1.100,0.500,1.7781,0,5.2619
1.110,0.500,1.5537,0,5.2492
1.120,0.500,1.3322,0,5.2369
1.130,0.500,1.1135,0,5.2248
1.140,0.500,1.0000,0,5.2130
1.150,0.500,1.0000,0,5.2015
1.160,0.500,1.0000,0,5.1902
1.170,0.500,1.0000,0,5.1792
1.180,0.500,1.0000,0,5.1685
1.190,0.500,1.0000,0,5.1581
1.200,0.500,1.0000,0,5.1478
