mass_MeV,substrate,kind,closure,n1,n2,n3,n4,n5,tube_dim,sigma_eff
1.188822e+06,"Ma(d1,d4)",2D,closed,-5,0,0,1,0,d4,1.9996
1.188822e+06,"Ma(d1,d4)",2D,closed,5,0,0,-1,0,d4,1.9996
1.188890e+06,"Ma(d1,d5)",2D,closed,-9,0,0,0,-1,d5,2.0000
1.188890e+06,"Ma(d1,d4)",2D,closed,-7,0,0,-14,0,d1,1.9996
1.188890e+06,"Ma(d1,d4)",2D,closed,-7,0,0,-7,0,d1,1.9996
1.188890e+06,"Ma(d1,d5)",2D,closed,-7,0,0,0,-14,d1,2.0000
1.188890e+06,"Ma(d1,d5)",2D,closed,-7,0,0,0,-7,d1,2.0000
1.188890e+06,"Ma(d1,d5)",2D,closed,-7,0,0,0,-7,d5,2.0000
1.188890e+06,Ma(d1),1D,closed,-7,0,0,0,0,,
1.188890e+06,"Ma(d1,d5)",2D,closed,-7,0,0,0,7,d1,2.0000
1.188890e+06,"Ma(d1,d5)",2D,closed,-7,0,0,0,14,d1,2.0000
1.188890e+06,"Ma(d1,d4)",2D,closed,-7,0,0,7,0,d1,1.9996
1.188890e+06,"Ma(d1,d4)",2D,closed,-7,0,0,14,0,d1,1.9996
1.188890e+06,"Ma(d1,d5)",2D,closed,-5,0,0,0,1,d5,2.0000
1.188890e+06,"Ma(d1,d5)",2D,closed,5,0,0,0,-1,d5,2.0000
1.188890e+06,"Ma(d1,d4)",2D,closed,7,0,0,-14,0,d1,1.9996
1.188890e+06,"Ma(d1,d4)",2D,closed,7,0,0,-7,0,d1,1.9996
1.188890e+06,"Ma(d1,d5)",2D,closed,7,0,0,0,-14,d1,2.0000
1.188890e+06,"Ma(d1,d5)",2D,closed,7,0,0,0,-7,d1,2.0000
1.188890e+06,Ma(d1),1D,closed,7,0,0,0,0,,
1.188890e+06,"Ma(d1,d5)",2D,closed,7,0,0,0,7,d1,2.0000
1.188890e+06,"Ma(d1,d5)",2D,closed,7,0,0,0,7,d5,2.0000
1.188890e+06,"Ma(d1,d5)",2D,closed,7,0,0,0,14,d1,2.0000
1.188890e+06,"Ma(d1,d4)",2D,closed,7,0,0,7,0,d1,1.9996
1.188890e+06,"Ma(d1,d4)",2D,closed,7,0,0,14,0,d1,1.9996
1.188890e+06,"Ma(d1,d5)",2D,closed,9,0,0,0,1,d5,2.0000
1.188890e+06,"Ma(d1,d3)",2D,closed,-7,0,-14,0,0,d1,1.9320
1.188890e+06,"Ma(d1,d3)",2D,closed,7,0,14,0,0,d1,1.9320
1.188890e+06,"Ma(d1,d3)",2D,closed,-7,0,-7,0,0,d1,1.9320
1.188890e+06,"Ma(d1,d3)",2D,closed,7,0,7,0,0,d1,1.9320
1.188890e+06,"Ma(d1,d2)",2D,closed,-7,-14,0,0,0,d1,1.9932
1.188890e+06,"Ma(d1,d2)",2D,closed,7,14,0,0,0,d1,1.9932
1.188890e+06,"Ma(d1,d3)",2D,closed,-7,0,7,0,0,d1,1.9320
1.188890e+06,"Ma(d1,d3)",2D,closed,7,0,-7,0,0,d1,1.9320
1.188890e+06,"Ma(d1,d3)",2D,closed,-7,0,14,0,0,d1,1.9320
1.188890e+06,"Ma(d1,d3)",2D,closed,7,0,-14,0,0,d1,1.9320
1.188927e+06,"Ma(d1,d2)",2D,closed,-7,-7,0,0,0,d1,1.9932
1.188927e+06,"Ma(d1,d2)",2D,closed,7,7,0,0,0,d1,1.9932
1.188958e+06,"Ma(d1,d4)",2D,closed,-9,0,0,-1,0,d4,1.9996
1.188958e+06,"Ma(d1,d4)",2D,closed,9,0,0,1,0,d4,1.9996
1.189232e+06,"Ma(d1,d2)",2D,closed,-7,7,0,0,0,d1,1.9932
1.189232e+06,"Ma(d1,d2)",2D,closed,7,-7,0,0,0,d1,1.9932
1.189499e+06,"Ma(d1,d2)",2D,closed,-7,14,0,0,0,d1,1.9932
1.189499e+06,"Ma(d1,d2)",2D,closed,7,-14,0,0,0,d1,1.9932
1.190045e+06,"Ma(d1,d2)",2D,closed,-9,-1,0,0,0,d2,1.9932
1.190045e+06,"Ma(d1,d2)",2D,closed,9,1,0,0,0,d2,1.9932
1.200439e+06,"Ma(d1,d3)",2D,closed,-9,0,-1,0,0,d3,1.9320
1.200439e+06,"Ma(d1,d3)",2D,closed,9,0,1,0,0,d3,1.9320
1.266337e+06,"Ma(d1,d3)",2D,closed,-8,0,-8,0,0,d3,1.9320
1.266337e+06,"Ma(d1,d3)",2D,closed,8,0,8,0,0,d3,1.9320
1.335633e+06,"Ma(d1,d3)",2D,closed,-4,0,2,0,0,d3,1.9320
1.335633e+06,"Ma(d1,d3)",2D,closed,4,0,-2,0,0,d3,1.9320
1.347182e+06,"Ma(d1,d3)",2D,closed,-6,0,1,0,0,d3,1.9320
1.347182e+06,"Ma(d1,d3)",2D,closed,6,0,-1,0,0,d3,1.9320
1.349536e+06,"Ma(d1,d2)",2D,closed,-8,-8,0,0,0,d2,1.9932
1.349536e+06,"Ma(d1,d2)",2D,closed,8,8,0,0,0,d2,1.9932
1.356424e+06,"Ma(d1,d2)",2D,closed,-4,2,0,0,0,d2,1.9932
1.356424e+06,"Ma(d1,d2)",2D,closed,4,-2,0,0,0,d2,1.9932
1.357577e+06,"Ma(d1,d2)",2D,closed,-6,1,0,0,0,d2,1.9932
1.357577e+06,"Ma(d1,d2)",2D,closed,6,-1,0,0,0,d2,1.9932
1.358187e+06,"Ma(d1,d4)",2D,closed,-8,0,0,-8,0,d4,1.9996
1.358187e+06,"Ma(d1,d4)",2D,closed,8,0,0,8,0,d4,1.9996
1.358595e+06,"Ma(d1,d4)",2D,closed,-4,0,0,2,0,d4,1.9996
1.358595e+06,"Ma(d1,d4)",2D,closed,4,0,0,-2,0,d4,1.9996
1.358663e+06,"Ma(d1,d4)",2D,closed,-6,0,0,1,0,d4,1.9996
1.358663e+06,"Ma(d1,d4)",2D,closed,6,0,0,-1,0,d4,1.9996
1.358731e+06,"Ma(d1,d5)",2D,closed,-16,0,0,0,-4,d5,2.0000
1.358731e+06,"Ma(d1,d5)",2D,closed,-12,0,0,0,-2,d5,2.0000
1.358731e+06,"Ma(d1,d5)",2D,closed,-10,0,0,0,-1,d5,2.0000
1.358731e+06,"Ma(d1,d4)",2D,closed,-8,0,0,-16,0,d1,1.9996
1.358731e+06,"Ma(d1,d4)",2D,closed,-8,0,0,-8,0,d1,1.9996
1.358731e+06,"Ma(d1,d5)",2D,closed,-8,0,0,0,-16,d1,2.0000
1.358731e+06,"Ma(d1,d5)",2D,closed,-8,0,0,0,-8,d1,2.0000
1.358731e+06,"Ma(d1,d5)",2D,closed,-8,0,0,0,-8,d5,2.0000
1.358731e+06,Ma(d1),1D,closed,-8,0,0,0,0,,
1.358731e+06,"Ma(d1,d5)",2D,closed,-8,0,0,0,8,d1,2.0000
1.358731e+06,"Ma(d1,d5)",2D,closed,-8,0,0,0,16,d1,2.0000
1.358731e+06,"Ma(d1,d4)",2D,closed,-8,0,0,8,0,d1,1.9996
1.358731e+06,"Ma(d1,d4)",2D,closed,-8,0,0,16,0,d1,1.9996
1.358731e+06,"Ma(d1,d5)",2D,closed,-6,0,0,0,1,d5,2.0000
1.358731e+06,"Ma(d1,d5)",2D,closed,-4,0,0,0,2,d5,2.0000
1.358731e+06,"Ma(d1,d5)",2D,closed,4,0,0,0,-2,d5,2.0000
1.358731e+06,"Ma(d1,d5)",2D,closed,6,0,0,0,-1,d5,2.0000
1.358731e+06,"Ma(d1,d4)",2D,closed,8,0,0,-16,0,d1,1.9996
1.358731e+06,"Ma(d1,d4)",2D,closed,8,0,0,-8,0,d1,1.9996
1.358731e+06,"Ma(d1,d5)",2D,closed,8,0,0,0,-16,d1,2.0000
1.358731e+06,"Ma(d1,d5)",2D,closed,8,0,0,0,-8,d1,2.0000
1.358731e+06,Ma(d1),1D,closed,8,0,0,0,0,,
1.358731e+06,"Ma(d1,d5)",2D,closed,8,0,0,0,8,d1,2.0000
1.358731e+06,"Ma(d1,d5)",2D,closed,8,0,0,0,8,d5,2.0000
1.358731e+06,"Ma(d1,d5)",2D,closed,8,0,0,0,16,d1,2.0000
1.358731e+06,"Ma(d1,d4)",2D,closed,8,0,0,8,0,d1,1.9996
1.358731e+06,"Ma(d1,d4)",2D,closed,8,0,0,16,0,d1,1.9996
1.358731e+06,"Ma(d1,d5)",2D,closed,10,0,0,0,1,d5,2.0000
1.358731e+06,"Ma(d1,d5)",2D,closed,12,0,0,0,2,d5,2.0000
1.358731e+06,"Ma(d1,d5)",2D,closed,16,0,0,0,4,d5,2.0000
1.358731e+06,"Ma(d1,d3)",2D,closed,-8,0,-16,0,0,d1,1.9320
1.358731e+06,"Ma(d1,d3)",2D,closed,8,0,16,0,0,d1,1.9320
1.358731e+06,"Ma(d1,d3)",2D,closed,-8,0,-8,0,0,d1,1.9320
1.358731e+06,"Ma(d1,d3)",2D,closed,8,0,8,0,0,d1,1.9320
1.358731e+06,"Ma(d1,d2)",2D,closed,-8,-16,0,0,0,d1,1.9932
1.358731e+06,"Ma(d1,d2)",2D,closed,8,16,0,0,0,d1,1.9932
1.358731e+06,"Ma(d1,d3)",2D,closed,-8,0,8,0,0,d1,1.9320
1.358731e+06,"Ma(d1,d3)",2D,closed,8,0,-8,0,0,d1,1.9320
1.358731e+06,"Ma(d1,d3)",2D,closed,-8,0,16,0,0,d1,1.9320
1.358731e+06,"Ma(d1,d3)",2D,closed,8,0,-16,0,0,d1,1.9320
1.358774e+06,"Ma(d1,d2)",2D,closed,-8,-8,0,0,0,d1,1.9932
1.358774e+06,"Ma(d1,d2)",2D,closed,8,8,0,0,0,d1,1.9932
1.358799e+06,"Ma(d1,d4)",2D,closed,-10,0,0,-1,0,d4,1.9996
1.358799e+06,"Ma(d1,d4)",2D,closed,10,0,0,1,0,d4,1.9996
1.358867e+06,"Ma(d1,d4)",2D,closed,-12,0,0,-2,0,d4,1.9996
1.358867e+06,"Ma(d1,d4)",2D,closed,12,0,0,2,0,d4,1.9996
1.359003e+06,"Ma(d1,d4)",2D,closed,-16,0,0,-4,0,d4,1.9996
1.359003e+06,"Ma(d1,d4)",2D,closed,16,0,0,4,0,d4,1.9996
1.359123e+06,"Ma(d1,d2)",2D,closed,-8,8,0,0,0,d1,1.9932
1.359123e+06,"Ma(d1,d2)",2D,closed,8,-8,0,0,0,d1,1.9932
1.359428e+06,"Ma(d1,d2)",2D,closed,-8,16,0,0,0,d1,1.9932
1.359428e+06,"Ma(d1,d2)",2D,closed,8,-16,0,0,0,d1,1.9932
1.359887e+06,"Ma(d1,d2)",2D,closed,-10,-1,0,0,0,d2,1.9932
1.359887e+06,"Ma(d1,d2)",2D,closed,10,1,0,0,0,d2,1.9932
1.361044e+06,"Ma(d1,d2)",2D,closed,-12,-2,0,0,0,d2,1.9932
1.361044e+06,"Ma(d1,d2)",2D,closed,12,2,0,0,0,d2,1.9932
1.363362e+06,"Ma(d1,d2)",2D,closed,-16,-4,0,0,0,d2,1.9932
1.363362e+06,"Ma(d1,d2)",2D,closed,16,4,0,0,0,d2,1.9932
1.370280e+06,"Ma(d1,d3)",2D,closed,-10,0,-1,0,0,d3,1.9320
1.370280e+06,"Ma(d1,d3)",2D,closed,10,0,1,0,0,d3,1.9320
1.381829e+06,"Ma(d1,d3)",2D,closed,-12,0,-2,0,0,d3,1.9320
1.381829e+06,"Ma(d1,d3)",2D,closed,12,0,2,0,0,d3,1.9320
1.404928e+06,"Ma(d1,d3)",2D,closed,-16,0,-4,0,0,d3,1.9320
1.404928e+06,"Ma(d1,d3)",2D,closed,16,0,4,0,0,d3,1.9320
1.424629e+06,"Ma(d1,d3)",2D,closed,-9,0,-9,0,0,d3,1.9320
1.424629e+06,"Ma(d1,d3)",2D,closed,9,0,9,0,0,d3,1.9320
1.493925e+06,"Ma(d1,d3)",2D,closed,-3,0,3,0,0,d3,1.9320
1.493925e+06,"Ma(d1,d3)",2D,closed,3,0,-3,0,0,d3,1.9320
1.517023e+06,"Ma(d1,d3)",2D,closed,-7,0,1,0,0,d3,1.9320
1.517023e+06,"Ma(d1,d3)",2D,closed,7,0,-1,0,0,d3,1.9320
1.518228e+06,"Ma(d1,d2)",2D,closed,-9,-9,0,0,0,d2,1.9932
1.518228e+06,"Ma(d1,d2)",2D,closed,9,9,0,0,0,d2,1.9932
1.525113e+06,"Ma(d1,d2)",2D,closed,-3,3,0,0,0,d2,1.9932
1.525113e+06,"Ma(d1,d2)",2D,closed,3,-3,0,0,0,d2,1.9932
1.527418e+06,"Ma(d1,d2)",2D,closed,-7,1,0,0,0,d2,1.9932
1.527418e+06,"Ma(d1,d2)",2D,closed,7,-1,0,0,0,d2,1.9932
1.527961e+06,"Ma(d1,d4)",2D,closed,-9,0,0,-9,0,d4,1.9996
1.527961e+06,"Ma(d1,d4)",2D,closed,9,0,0,9,0,d4,1.9996
1.528368e+06,"Ma(d1,d4)",2D,closed,-3,0,0,3,0,d4,1.9996
1.528368e+06,"Ma(d1,d4)",2D,closed,3,0,0,-3,0,d4,1.9996
1.528504e+06,"Ma(d1,d4)",2D,closed,-7,0,0,1,0,d4,1.9996
1.528504e+06,"Ma(d1,d4)",2D,closed,7,0,0,-1,0,d4,1.9996
1.528572e+06,"Ma(d1,d5)",2D,closed,-15,0,0,0,-3,d5,2.0000
1.528572e+06,"Ma(d1,d5)",2D,closed,-11,0,0,0,-1,d5,2.0000
1.528572e+06,"Ma(d1,d4)",2D,closed,-9,0,0,-18,0,d1,1.9996
1.528572e+06,"Ma(d1,d4)",2D,closed,-9,0,0,-9,0,d1,1.9996
1.528572e+06,"Ma(d1,d5)",2D,closed,-9,0,0,0,-18,d1,2.0000
1.528572e+06,"Ma(d1,d5)",2D,closed,-9,0,0,0,-9,d1,2.0000
1.528572e+06,"Ma(d1,d5)",2D,closed,-9,0,0,0,-9,d5,2.0000
1.528572e+06,Ma(d1),1D,closed,-9,0,0,0,0,,
1.528572e+06,"Ma(d1,d5)",2D,closed,-9,0,0,0,9,d1,2.0000
1.528572e+06,"Ma(d1,d5)",2D,closed,-9,0,0,0,18,d1,2.0000
1.528572e+06,"Ma(d1,d4)",2D,closed,-9,0,0,9,0,d1,1.9996
1.528572e+06,"Ma(d1,d4)",2D,closed,-9,0,0,18,0,d1,1.9996
1.528572e+06,"Ma(d1,d5)",2D,closed,-7,0,0,0,1,d5,2.0000
1.528572e+06,"Ma(d1,d5)",2D,closed,-3,0,0,0,3,d5,2.0000
1.528572e+06,"Ma(d1,d5)",2D,closed,3,0,0,0,-3,d5,2.0000
1.528572e+06,"Ma(d1,d5)",2D,closed,7,0,0,0,-1,d5,2.0000
1.528572e+06,"Ma(d1,d4)",2D,closed,9,0,0,-18,0,d1,1.9996
1.528572e+06,"Ma(d1,d4)",2D,closed,9,0,0,-9,0,d1,1.9996
1.528572e+06,"Ma(d1,d5)",2D,closed,9,0,0,0,-18,d1,2.0000
1.528572e+06,"Ma(d1,d5)",2D,closed,9,0,0,0,-9,d1,2.0000
1.528572e+06,Ma(d1),1D,closed,9,0,0,0,0,,
1.528572e+06,"Ma(d1,d5)",2D,closed,9,0,0,0,9,d1,2.0000
1.528572e+06,"Ma(d1,d5)",2D,closed,9,0,0,0,9,d5,2.0000
1.528572e+06,"Ma(d1,d5)",2D,closed,9,0,0,0,18,d1,2.0000
1.528572e+06,"Ma(d1,d4)",2D,closed,9,0,0,9,0,d1,1.9996
1.528572e+06,"Ma(d1,d4)",2D,closed,9,0,0,18,0,d1,1.9996
1.528572e+06,"Ma(d1,d5)",2D,closed,11,0,0,0,1,d5,2.0000
1.528572e+06,"Ma(d1,d5)",2D,closed,15,0,0,0,3,d5,2.0000
1.528572e+06,"Ma(d1,d3)",2D,closed,-9,0,-18,0,0,d1,1.9320
1.528572e+06,"Ma(d1,d3)",2D,closed,9,0,18,0,0,d1,1.9320
1.528572e+06,"Ma(d1,d3)",2D,closed,-9,0,-9,0,0,d1,1.9320
1.528572e+06,"Ma(d1,d3)",2D,closed,9,0,9,0,0,d1,1.9320
1.528572e+06,"Ma(d1,d2)",2D,closed,-9,-18,0,0,0,d1,1.9932
1.528572e+06,"Ma(d1,d2)",2D,closed,9,18,0,0,0,d1,1.9932
1.528572e+06,"Ma(d1,d3)",2D,closed,-9,0,9,0,0,d1,1.9320
1.528572e+06,"Ma(d1,d3)",2D,closed,9,0,-9,0,0,d1,1.9320
1.528572e+06,"Ma(d1,d3)",2D,closed,-9,0,18,0,0,d1,1.9320
1.528572e+06,"Ma(d1,d3)",2D,closed,9,0,-18,0,0,d1,1.9320
1.528621e+06,"Ma(d1,d2)",2D,closed,-9,-9,0,0,0,d1,1.9932
1.528621e+06,"Ma(d1,d2)",2D,closed,9,9,0,0,0,d1,1.9932
1.528640e+06,"Ma(d1,d4)",2D,closed,-11,0,0,-1,0,d4,1.9996
1.528640e+06,"Ma(d1,d4)",2D,closed,11,0,0,1,0,d4,1.9996
1.528776e+06,"Ma(d1,d4)",2D,closed,-15,0,0,-3,0,d4,1.9996
1.528776e+06,"Ma(d1,d4)",2D,closed,15,0,0,3,0,d4,1.9996
1.529013e+06,"Ma(d1,d2)",2D,closed,-9,9,0,0,0,d1,1.9932
1.529013e+06,"Ma(d1,d2)",2D,closed,9,-9,0,0,0,d1,1.9932
1.529356e+06,"Ma(d1,d2)",2D,closed,-9,18,0,0,0,d1,1.9932
1.529356e+06,"Ma(d1,d2)",2D,closed,9,-18,0,0,0,d1,1.9932
1.529728e+06,"Ma(d1,d2)",2D,closed,-11,-1,0,0,0,d2,1.9932
1.529728e+06,"Ma(d1,d2)",2D,closed,11,1,0,0,0,d2,1.9932
1.532043e+06,"Ma(d1,d2)",2D,closed,-15,-3,0,0,0,d2,1.9932
1.532043e+06,"Ma(d1,d2)",2D,closed,15,3,0,0,0,d2,1.9932
1.540122e+06,"Ma(d1,d3)",2D,closed,-11,0,-1,0,0,d3,1.9320
1.540122e+06,"Ma(d1,d3)",2D,closed,11,0,1,0,0,d3,1.9320
1.563220e+06,"Ma(d1,d3)",2D,closed,-15,0,-3,0,0,d3,1.9320
1.563220e+06,"Ma(d1,d3)",2D,closed,15,0,3,0,0,d3,1.9320
1.582922e+06,"Ma(d1,d3)",2D,closed,-10,0,-10,0,0,d3,1.9320
1.582922e+06,"Ma(d1,d3)",2D,closed,10,0,10,0,0,d3,1.9320
1.675315e+06,"Ma(d1,d3)",2D,closed,-6,0,2,0,0,d3,1.9320
1.675315e+06,"Ma(d1,d3)",2D,closed,6,0,-2,0,0,d3,1.9320
1.686864e+06,"Ma(d1,d3)",2D,closed,-8,0,1,0,0,d3,1.9320
1.686864e+06,"Ma(d1,d3)",2D,closed,8,0,-1,0,0,d3,1.9320
1.686919e+06,"Ma(d1,d2)",2D,closed,-10,-10,0,0,0,d2,1.9932
1.686919e+06,"Ma(d1,d2)",2D,closed,10,10,0,0,0,d2,1.9932
1.696106e+06,"Ma(d1,d2)",2D,closed,-6,2,0,0,0,d2,1.9932
1.696106e+06,"Ma(d1,d2)",2D,closed,6,-2,0,0,0,d2,1.9932
1.697259e+06,"Ma(d1,d2)",2D,closed,-8,1,0,0,0,d2,1.9932
1.697259e+06,"Ma(d1,d2)",2D,closed,8,-1,0,0,0,d2,1.9932
1.697734e+06,"Ma(d1,d4)",2D,closed,-10,0,0,-10,0,d4,1.9996
1.697734e+06,"Ma(d1,d4)",2D,closed,10,0,0,10,0,d4,1.9996
1.698278e+06,"Ma(d1,d4)",2D,closed,-6,0,0,2,0,d4,1.9996
1.698278e+06,"Ma(d1,d4)",2D,closed,6,0,0,-2,0,d4,1.9996
1.698346e+06,"Ma(d1,d4)",2D,closed,-8,0,0,1,0,d4,1.9996
1.698346e+06,"Ma(d1,d4)",2D,closed,8,0,0,-1,0,d4,1.9996
1.698414e+06,"Ma(d1,d5)",2D,closed,-20,0,0,0,-5,d5,2.0000
1.698414e+06,"Ma(d1,d5)",2D,closed,-14,0,0,0,-2,d5,2.0000
1.698414e+06,"Ma(d1,d5)",2D,closed,-12,0,0,0,-1,d5,2.0000
1.698414e+06,"Ma(d1,d4)",2D,closed,-10,0,0,-20,0,d1,1.9996
1.698414e+06,"Ma(d1,d4)",2D,closed,-10,0,0,-10,0,d1,1.9996
1.698414e+06,"Ma(d1,d5)",2D,closed,-10,0,0,0,-20,d1,2.0000
1.698414e+06,"Ma(d1,d5)",2D,closed,-10,0,0,0,-10,d1,2.0000
1.698414e+06,"Ma(d1,d5)",2D,closed,-10,0,0,0,-10,d5,2.0000
1.698414e+06,"Ma(d1,d5)",2D,closed,-10,0,0,0,10,d1,2.0000
1.698414e+06,"Ma(d1,d5)",2D,closed,-10,0,0,0,20,d1,2.0000
1.698414e+06,"Ma(d1,d4)",2D,closed,-10,0,0,10,0,d1,1.9996
1.698414e+06,"Ma(d1,d4)",2D,closed,-10,0,0,20,0,d1,1.9996
1.698414e+06,"Ma(d1,d5)",2D,closed,-8,0,0,0,1,d5,2.0000
1.698414e+06,"Ma(d1,d5)",2D,closed,-6,0,0,0,2,d5,2.0000
1.698414e+06,"Ma(d1,d5)",2D,closed,6,0,0,0,-2,d5,2.0000
1.698414e+06,"Ma(d1,d5)",2D,closed,8,0,0,0,-1,d5,2.0000
1.698414e+06,"Ma(d1,d4)",2D,closed,10,0,0,-20,0,d1,1.9996
1.698414e+06,"Ma(d1,d4)",2D,closed,10,0,0,-10,0,d1,1.9996
1.698414e+06,"Ma(d1,d5)",2D,closed,10,0,0,0,-20,d1,2.0000
1.698414e+06,"Ma(d1,d5)",2D,closed,10,0,0,0,-10,d1,2.0000
1.698414e+06,"Ma(d1,d5)",2D,closed,10,0,0,0,10,d1,2.0000
1.698414e+06,"Ma(d1,d5)",2D,closed,10,0,0,0,10,d5,2.0000
1.698414e+06,"Ma(d1,d5)",2D,closed,10,0,0,0,20,d1,2.0000
1.698414e+06,"Ma(d1,d4)",2D,closed,10,0,0,10,0,d1,1.9996
1.698414e+06,"Ma(d1,d4)",2D,closed,10,0,0,20,0,d1,1.9996
1.698414e+06,"Ma(d1,d5)",2D,closed,12,0,0,0,1,d5,2.0000
1.698414e+06,"Ma(d1,d5)",2D,closed,14,0,0,0,2,d5,2.0000
1.698414e+06,"Ma(d1,d5)",2D,closed,20,0,0,0,5,d5,2.0000
1.698414e+06,Ma(d1),1D,closed,-10,0,0,0,0,,
1.698414e+06,Ma(d1),1D,closed,10,0,0,0,0,,
1.698414e+06,"Ma(d1,d3)",2D,closed,-10,0,-20,0,0,d1,1.9320
1.698414e+06,"Ma(d1,d3)",2D,closed,10,0,20,0,0,d1,1.9320
1.698414e+06,"Ma(d1,d3)",2D,closed,-10,0,-10,0,0,d1,1.9320
1.698414e+06,"Ma(d1,d3)",2D,closed,10,0,10,0,0,d1,1.9320
1.698414e+06,"Ma(d1,d2)",2D,closed,-10,-20,0,0,0,d1,1.9932
1.698414e+06,"Ma(d1,d2)",2D,closed,10,20,0,0,0,d1,1.9932
1.698414e+06,"Ma(d1,d3)",2D,closed,-10,0,10,0,0,d1,1.9320
1.698414e+06,"Ma(d1,d3)",2D,closed,10,0,-10,0,0,d1,1.9320
1.698414e+06,"Ma(d1,d3)",2D,closed,-10,0,20,0,0,d1,1.9320
1.698414e+06,"Ma(d1,d3)",2D,closed,10,0,-20,0,0,d1,1.9320
1.698468e+06,"Ma(d1,d2)",2D,closed,-10,-10,0,0,0,d1,1.9932
1.698468e+06,"Ma(d1,d2)",2D,closed,10,10,0,0,0,d1,1.9932
1.698482e+06,"Ma(d1,d4)",2D,closed,-12,0,0,-1,0,d4,1.9996
1.698482e+06,"Ma(d1,d4)",2D,closed,12,0,0,1,0,d4,1.9996
1.698550e+06,"Ma(d1,d4)",2D,closed,-14,0,0,-2,0,d4,1.9996
1.698550e+06,"Ma(d1,d4)",2D,closed,14,0,0,2,0,d4,1.9996
1.698753e+06,"Ma(d1,d4)",2D,closed,-20,0,0,-5,0,d4,1.9996
1.698753e+06,"Ma(d1,d4)",2D,closed,20,0,0,5,0,d4,1.9996
1.698903e+06,"Ma(d1,d2)",2D,closed,-10,10,0,0,0,d1,1.9932
1.698903e+06,"Ma(d1,d2)",2D,closed,10,-10,0,0,0,d1,1.9932
1.699285e+06,"Ma(d1,d2)",2D,closed,-10,20,0,0,0,d1,1.9932
1.699285e+06,"Ma(d1,d2)",2D,closed,10,-20,0,0,0,d1,1.9932
1.699569e+06,"Ma(d1,d2)",2D,closed,-12,-1,0,0,0,d2,1.9932
1.699569e+06,"Ma(d1,d2)",2D,closed,12,1,0,0,0,d2,1.9932
1.700726e+06,"Ma(d1,d2)",2D,closed,-14,-2,0,0,0,d2,1.9932
1.700726e+06,"Ma(d1,d2)",2D,closed,14,2,0,0,0,d2,1.9932
1.704202e+06,"Ma(d1,d2)",2D,closed,-20,-5,0,0,0,d2,1.9932
1.704202e+06,"Ma(d1,d2)",2D,closed,20,5,0,0,0,d2,1.9932
1.709963e+06,"Ma(d1,d3)",2D,closed,-12,0,-1,0,0,d3,1.9320
1.709963e+06,"Ma(d1,d3)",2D,closed,12,0,1,0,0,d3,1.9320
1.721512e+06,"Ma(d1,d3)",2D,closed,-14,0,-2,0,0,d3,1.9320
1.721512e+06,"Ma(d1,d3)",2D,closed,14,0,2,0,0,d3,1.9320
1.741214e+06,"Ma(d1,d3)",2D,closed,-11,0,-11,0,0,d3,1.9320
1.741214e+06,"Ma(d1,d3)",2D,closed,11,0,11,0,0,d3,1.9320
1.756160e+06,"Ma(d1,d3)",2D,closed,-20,0,-5,0,0,d3,1.9320
1.756160e+06,"Ma(d1,d3)",2D,closed,20,0,5,0,0,d3,1.9320
1.855611e+06,"Ma(d1,d2)",2D,closed,-11,-11,0,0,0,d2,1.9932
1.855611e+06,"Ma(d1,d2)",2D,closed,11,11,0,0,0,d2,1.9932
1.856706e+06,"Ma(d1,d3)",2D,closed,-9,0,1,0,0,d3,1.9320
1.856706e+06,"Ma(d1,d3)",2D,closed,9,0,-1,0,0,d3,1.9320
1.867101e+06,"Ma(d1,d2)",2D,closed,-9,1,0,0,0,d2,1.9932
1.867101e+06,"Ma(d1,d2)",2D,closed,9,-1,0,0,0,d2,1.9932
1.867508e+06,"Ma(d1,d4)",2D,closed,-11,0,0,-11,0,d4,1.9996
1.867508e+06,"Ma(d1,d4)",2D,closed,11,0,0,11,0,d4,1.9996
1.868187e+06,"Ma(d1,d4)",2D,closed,-9,0,0,1,0,d4,1.9996
1.868187e+06,"Ma(d1,d4)",2D,closed,9,0,0,-1,0,d4,1.9996
1.868255e+06,"Ma(d1,d5)",2D,closed,-13,0,0,0,-1,d5,2.0000
1.868255e+06,"Ma(d1,d4)",2D,closed,-11,0,0,-11,0,d1,1.9996
1.868255e+06,"Ma(d1,d5)",2D,closed,-11,0,0,0,-11,d1,2.0000
1.868255e+06,"Ma(d1,d5)",2D,closed,-11,0,0,0,-11,d5,2.0000
1.868255e+06,Ma(d1),1D,closed,-11,0,0,0,0,,
1.868255e+06,"Ma(d1,d5)",2D,closed,-11,0,0,0,11,d1,2.0000
1.868255e+06,"Ma(d1,d4)",2D,closed,-11,0,0,11,0,d1,1.9996
1.868255e+06,"Ma(d1,d5)",2D,closed,-9,0,0,0,1,d5,2.0000
1.868255e+06,"Ma(d1,d5)",2D,closed,9,0,0,0,-1,d5,2.0000
1.868255e+06,"Ma(d1,d4)",2D,closed,11,0,0,-11,0,d1,1.9996
1.868255e+06,"Ma(d1,d5)",2D,closed,11,0,0,0,-11,d1,2.0000
1.868255e+06,Ma(d1),1D,closed,11,0,0,0,0,,
1.868255e+06,"Ma(d1,d5)",2D,closed,11,0,0,0,11,d1,2.0000
1.868255e+06,"Ma(d1,d5)",2D,closed,11,0,0,0,11,d5,2.0000
